label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6833662986755371,0.6599133014678955,5.023346716370725e-07,0.6131220459938049,0.6198265552520752,-0.031000841408967972,0.5506399273872375,0.5307084321975708,-0.04583485424518585,0.5124581456184387,0.45498377084732056,-0.05862751230597496,0.4749128818511963,0.3980726897716522,-0.07079441100358963,0.5965464115142822,0.3755192756652832,-0.01914430968463421,0.5816810131072998,0.27082398533821106,-0.04178136959671974,0.5744312405586243,0.20551180839538574,-0.06275828927755356,0.5707963705062866,0.1456417441368103,-0.07918619364500046,0.6461706161499023,0.3587578535079956,-0.024235602468252182,0.6439526677131653,0.23254439234733582,-0.04088098555803299,0.6433458924293518,0.14985623955726624,-0.058126505464315414,0.6429192423820496,0.07957541942596436,-0.07236582040786743,0.6922776699066162,0.3719179630279541,-0.03496521711349487,0.6980586647987366,0.2581932544708252,-0.05380276218056679,0.6994984149932861,0.18329773843288422,-0.06823696196079254,0.6970958113670349,0.11721757054328918,-0.08035445958375931,0.7364452481269836,0.407850444316864,-0.049249496310949326,0.7539381384849548,0.3298605680465698,-0.06723883002996445,0.7615994215011597,0.274896502494812,-0.07549042254686356,0.7639974355697632,0.22344422340393066,-0.0824352353811264
A,0.682411253452301,0.6607425808906555,5.183547955311951e-07,0.6120495200157166,0.6185376644134521,-0.03109230287373066,0.5501961708068848,0.5293622612953186,-0.046223681420087814,0.5115578174591064,0.45597267150878906,-0.05941962078213692,0.4739000201225281,0.4005162715911865,-0.07205036282539368,0.5969033241271973,0.3774881362915039,-0.018989136442542076,0.583223283290863,0.27343958616256714,-0.04224180430173874,0.5768140554428101,0.20785552263259888,-0.06353434175252914,0.5740010738372803,0.1480400264263153,-0.08004117012023926,0.646927535533905,0.3610287606716156,-0.024247823283076286,0.6456449627876282,0.2351611852645874,-0.04187842085957527,0.6452677845954895,0.15177685022354126,-0.0598360039293766,0.6447259783744812,0.08061224222183228,-0.07436273992061615,0.6930984258651733,0.3743434250354767,-0.03517282381653786,0.6995117664337158,0.2608877420425415,-0.05525635555386543,0.7010701894760132,0.1857987940311432,-0.07043128460645676,0.6985624432563782,0.11958122253417969,-0.08269357681274414,0.7371594905853271,0.41028904914855957,-0.04954731464385986,0.7553659081459045,0.3330586850643158,-0.06837623566389084,0.763301432132721,0.27829381823539734,-0.07696764171123505,0.7656404376029968,0.22715464234352112,-0.08397796005010605
A,0.6840551495552063,0.6619235277175903,5.173088766241563e-07,0.6136327385902405,0.6198636293411255,-0.0311724953353405,0.55108642578125,0.5310909748077393,-0.04611552879214287,0.5122936367988586,0.45699378848075867,-0.05898891016840935,0.4753740429878235,0.399856299161911,-0.07113233953714371,0.5967750549316406,0.3775084912776947,-0.018830332905054092,0.5831320285797119,0.2738795876502991,-0.04161430522799492,0.5763527750968933,0.2081000655889511,-0.0624600350856781,0.5732511281967163,0.14825937151908875,-0.07865487784147263,0.6471812725067139,0.36080068349838257,-0.023813089355826378,0.6458008289337158,0.23437362909317017,-0.04082433506846428,0.6450668573379517,0.15099108219146729,-0.05812118947505951,0.6440921425819397,0.08024314045906067,-0.07217486202716827,0.6935219764709473,0.3743078112602234,-0.0345013290643692,0.6996987462043762,0.2615564465522766,-0.05406501889228821,0.7009371519088745,0.18647389113903046,-0.06888023763895035,0.6980539560317993,0.12060904502868652,-0.08091495931148529,0.7378041744232178,0.41083234548568726,-0.04867370426654816,0.7565310001373291,0.3333049714565277,-0.06702893227338791,0.7641056776046753,0.278640478849411,-0.07546038180589676,0.765568733215332,0.22782443463802338,-0.08237563073635101
A,0.6865456104278564,0.6620187759399414,5.269880034575181e-07,0.6157974004745483,0.62044757604599,-0.032770995050668716,0.5531489849090576,0.5332958698272705,-0.04886644706130028,0.5137559771537781,0.4596910774707794,-0.062484998255968094,0.47674477100372314,0.40077170729637146,-0.07527194917201996,0.5979666709899902,0.37873223423957825,-0.021107014268636703,0.583835780620575,0.27515709400177,-0.0445755198597908,0.5769467949867249,0.20961759984493256,-0.0658031478524208,0.5737793445587158,0.14973020553588867,-0.08217327296733856,0.6486662030220032,0.36196768283843994,-0.025451604276895523,0.6472795605659485,0.23553107678890228,-0.043053120374679565,0.6465137004852295,0.1523037552833557,-0.060700688511133194,0.6455458402633667,0.08128726482391357,-0.07494792342185974,0.6953176259994507,0.3757520020008087,-0.0355522595345974,0.7012763619422913,0.2637116014957428,-0.05574338883161545,0.7021694183349609,0.18869444727897644,-0.07081437855958939,0.6991047859191895,0.12235870957374573,-0.0829254537820816,0.7398742437362671,0.41254347562789917,-0.04919774830341339,0.7582380175590515,0.33494627475738525,-0.06812375783920288,0.7656882405281067,0.2807297110557556,-0.07666657119989395,0.7670227289199829,0.23010598123073578,-0.08352704346179962
A,0.6893190741539001,0.6610455513000488,5.193018068894162e-07,0.6194243431091309,0.6190827488899231,-0.03212343528866768,0.5574036836624146,0.5312302112579346,-0.04807136207818985,0.5178630352020264,0.45742177963256836,-0.06175059825181961,0.480567067861557,0.3996916115283966,-0.07466213405132294,0.6023302674293518,0.37566837668418884,-0.02036368101835251,0.5886662006378174,0.2727404832839966,-0.043699465692043304,0.5818528532981873,0.2077062875032425,-0.06505033373832703,0.5785901546478271,0.1480303704738617,-0.08164656162261963,0.6528635025024414,0.3590753972530365,-0.025176048278808594,0.6519683003425598,0.23328590393066406,-0.04268816486001015,0.6514185667037964,0.15034878253936768,-0.06033090129494667,0.6502633690834045,0.0795488953590393,-0.07468536496162415,0.6993406414985657,0.3734245002269745,-0.03572365269064903,0.7063437700271606,0.26219499111175537,-0.055749550461769104,0.7075979113578796,0.18827630579471588,-0.07064712047576904,0.7043208479881287,0.12301680445671082,-0.08270449191331863,0.7434913516044617,0.4112533628940582,-0.049813393503427505,0.7623016834259033,0.3336542844772339,-0.06851609796285629,0.7695600986480713,0.27987438440322876,-0.07689374685287476,0.7702227830886841,0.22987042367458344,-0.08372242748737335
A,0.6893741488456726,0.6612732410430908,5.130594900037977e-07,0.6186238527297974,0.6185272336006165,-0.031036613509058952,0.5567852854728699,0.5297455191612244,-0.046377405524253845,0.5189526677131653,0.45520931482315063,-0.05958933010697365,0.4830649495124817,0.3976958990097046,-0.07214668393135071,0.6046532392501831,0.37494897842407227,-0.020150620490312576,0.591637909412384,0.2709527909755707,-0.04316478222608566,0.5850302577018738,0.20547190308570862,-0.06412559747695923,0.5819364190101624,0.14573973417282104,-0.0804537758231163,0.655457615852356,0.3594130873680115,-0.025448283180594444,0.6551693081855774,0.23273029923439026,-0.04274700582027435,0.6549997925758362,0.14974543452262878,-0.0602501779794693,0.6541818976402283,0.07927513122558594,-0.074503093957901,0.7016822099685669,0.37435635924339294,-0.036307040601968765,0.7090876698493958,0.26287147402763367,-0.05602725222706795,0.7103366851806641,0.1882849484682083,-0.07092296332120895,0.7070247530937195,0.12260428071022034,-0.08309899270534515,0.7454235553741455,0.4122907519340515,-0.05060107260942459,0.7646079659461975,0.3354008197784424,-0.06912443041801453,0.7722876667976379,0.2812909483909607,-0.07753172516822815,0.77370285987854,0.2308157980442047,-0.08444917947053909
A,0.6905663013458252,0.6605061292648315,5.060485932517622e-07,0.6205756068229675,0.6178633570671082,-0.03063523955643177,0.5595755577087402,0.5285986065864563,-0.04540137201547623,0.5213724374771118,0.4550195634365082,-0.05812198668718338,0.48481985926628113,0.3993797302246094,-0.07028746604919434,0.6063701510429382,0.3763348162174225,-0.019565796479582787,0.5931706428527832,0.27190476655960083,-0.042349446564912796,0.5864254832267761,0.20593231916427612,-0.06297501176595688,0.5829130411148071,0.14585283398628235,-0.0790666937828064,0.6571937203407288,0.360625684261322,-0.024807818233966827,0.6569601893424988,0.23517723381519318,-0.04213441535830498,0.6565456390380859,0.15252423286437988,-0.059702109545469284,0.6551870107650757,0.08203080296516418,-0.07394185662269592,0.7034913897514343,0.37506982684135437,-0.03553515672683716,0.7105246186256409,0.2647016644477844,-0.055384621024131775,0.711340069770813,0.19105514883995056,-0.07044709473848343,0.7073758840560913,0.1260402500629425,-0.08262958377599716,0.7470426559448242,0.41248536109924316,-0.04962805286049843,0.7661077380180359,0.33672574162483215,-0.06826943904161453,0.7735786437988281,0.2836247682571411,-0.07678205519914627,0.7745673656463623,0.23393169045448303,-0.08372589200735092
A,0.6945508122444153,0.6599542498588562,5.055052270108717e-07,0.6244983077049255,0.6179414987564087,-0.031649649143218994,0.5631240010261536,0.529097318649292,-0.046981777995824814,0.5253368020057678,0.4539969265460968,-0.05994642153382301,0.4900590777397156,0.39543232321739197,-0.07209606468677521,0.6113869547843933,0.3761334717273712,-0.020801967009902,0.5984072089195251,0.2714480757713318,-0.043673623353242874,0.5926244258880615,0.20648466050624847,-0.06426997482776642,0.5899059176445007,0.14742273092269897,-0.08024764060974121,0.6624118685722351,0.3605028986930847,-0.025368044152855873,0.662848174571991,0.23462775349617004,-0.04246269538998604,0.6629476547241211,0.1525794267654419,-0.059639085084199905,0.66175377368927,0.08302715420722961,-0.07363085448741913,0.7085509896278381,0.37520599365234375,-0.03550439700484276,0.7158312201499939,0.2657776474952698,-0.05505982041358948,0.7164930105209351,0.19362583756446838,-0.06969959288835526,0.7123739719390869,0.1300659477710724,-0.08160091191530228,0.7520527243614197,0.4127456247806549,-0.04909058287739754,0.7711557745933533,0.3369831144809723,-0.0675569474697113,0.7785269618034363,0.2847158908843994,-0.07583653926849365,0.7793035507202148,0.235744446516037,-0.08258259296417236
A,0.6962171196937561,0.65964674949646,4.987044235349458e-07,0.6272317171096802,0.618338406085968,-0.0313522145152092,0.5659850835800171,0.5289087295532227,-0.046306729316711426,0.5294694304466248,0.45364195108413696,-0.058934614062309265,0.49474620819091797,0.39395320415496826,-0.07082913815975189,0.6142117381095886,0.3754030168056488,-0.02100619301199913,0.6011102795600891,0.27103400230407715,-0.04367538169026375,0.5957934260368347,0.20636242628097534,-0.0639454796910286,0.5939328074455261,0.14754825830459595,-0.07970796525478363,0.6656601428985596,0.36041706800460815,-0.025730323046445847,0.6653040647506714,0.235128253698349,-0.04276871681213379,0.6659736633300781,0.15296077728271484,-0.059879615902900696,0.6657775640487671,0.08358064293861389,-0.07383079081773758,0.7121647596359253,0.37578022480010986,-0.03600076958537102,0.7186990976333618,0.26798543334007263,-0.055713262408971786,0.719627320766449,0.1963120698928833,-0.07057210057973862,0.7159724235534668,0.13265064358711243,-0.08261226862668991,0.7558157444000244,0.4136074185371399,-0.049666400998830795,0.7739845514297485,0.33848804235458374,-0.06824450194835663,0.781618058681488,0.2865499258041382,-0.07673140615224838,0.782729983329773,0.2378101497888565,-0.08367154747247696
A,0.6969925761222839,0.6580366492271423,4.93475454277359e-07,0.6277269721031189,0.6157073974609375,-0.030582206323742867,0.5665711164474487,0.5247294902801514,-0.04494857043027878,0.5300778150558472,0.4486849308013916,-0.057105980813503265,0.49450671672821045,0.3908386826515198,-0.06864356249570847,0.6162750124931335,0.37378159165382385,-0.02009417489171028,0.6039015650749207,0.2702101469039917,-0.0424855500459671,0.5983390808105469,0.2053503841161728,-0.06279385834932327,0.5959213376045227,0.14634555578231812,-0.0786457285284996,0.6672757863998413,0.35852742195129395,-0.024934642016887665,0.6675638556480408,0.23373928666114807,-0.04127959907054901,0.6683600544929504,0.1514860987663269,-0.057812631130218506,0.6681287288665771,0.08208408951759338,-0.07154566794633865,0.7131934762001038,0.37353500723838806,-0.03529452532529831,0.7205677628517151,0.2657482326030731,-0.053998056799173355,0.7218329310417175,0.19385473430156708,-0.0681835412979126,0.7183586359024048,0.13027769327163696,-0.0800323411822319,0.7561575770378113,0.4111594557762146,-0.04909016191959381,0.7752220630645752,0.3366713523864746,-0.06667442619800568,0.7830572128295898,0.28523802757263184,-0.07458995282649994,0.7843015789985657,0.2369377762079239,-0.08134213089942932
A,0.6972523331642151,0.6564145088195801,4.828389705835434e-07,0.628713846206665,0.6139276027679443,-0.029863229021430016,0.5677881240844727,0.5241819024085999,-0.04391470178961754,0.5314458012580872,0.4505578577518463,-0.05590075999498367,0.49705007672309875,0.3918300271034241,-0.06718713045120239,0.6170664429664612,0.3728618323802948,-0.019138844683766365,0.6046860218048096,0.27022916078567505,-0.0410773865878582,0.5992113351821899,0.2062179446220398,-0.06110650300979614,0.5968288779258728,0.14830055832862854,-0.07675962150096893,0.6678656935691833,0.3581584095954895,-0.024119103327393532,0.6680215001106262,0.2343885749578476,-0.04040473327040672,0.6689317226409912,0.15295177698135376,-0.056946393102407455,0.6687934398651123,0.08451923727989197,-0.07058966159820557,0.7139794230461121,0.3734356760978699,-0.03456871956586838,0.720775842666626,0.266798198223114,-0.05320153757929802,0.7217797636985779,0.19632095098495483,-0.06739231199026108,0.7179769277572632,0.13399022817611694,-0.07912969589233398,0.7575982213020325,0.41102394461631775,-0.048376571387052536,0.7763293385505676,0.3363742530345917,-0.06587406992912292,0.7836368083953857,0.28523436188697815,-0.07381896674633026,0.7841083407402039,0.23728404939174652,-0.08050725609064102
A,0.696732759475708,0.6548974514007568,4.994104187971971e-07,0.6284010410308838,0.6122747659683228,-0.03076224774122238,0.5679324269294739,0.5225493311882019,-0.04579828307032585,0.5311554074287415,0.4487089216709137,-0.05867708846926689,0.49569207429885864,0.3909767270088196,-0.07096649706363678,0.6171126365661621,0.3709562122821808,-0.020522160455584526,0.6056650280952454,0.26869794726371765,-0.04336187243461609,0.6001285314559937,0.2049112766981125,-0.06403806060552597,0.5975342988967896,0.14679160714149475,-0.08008287101984024,0.6679800152778625,0.35679569840431213,-0.02551177144050598,0.6690858006477356,0.23288889229297638,-0.0426032580435276,0.6702327132225037,0.15143993496894836,-0.05963696539402008,0.6702224612236023,0.0826444923877716,-0.07352790236473083,0.7138984203338623,0.37295347452163696,-0.036013130098581314,0.7214136123657227,0.26640889048576355,-0.05561910569667816,0.7228007316589355,0.195870503783226,-0.07010938972234726,0.7194695472717285,0.13323527574539185,-0.0818672776222229,0.7569220662117004,0.41156861186027527,-0.04988303408026695,0.7757901549339294,0.3371448814868927,-0.06810265779495239,0.7836860418319702,0.28610149025917053,-0.07609251141548157,0.7849759459495544,0.23804843425750732,-0.08269814401865005
A,0.6954548358917236,0.6552296280860901,4.863130129706406e-07,0.6273678541183472,0.6121848225593567,-0.029506294056773186,0.56748366355896,0.5215469598770142,-0.04351615160703659,0.5314849615097046,0.4469423294067383,-0.05553343519568443,0.4965369999408722,0.390781044960022,-0.06702283769845963,0.6168656349182129,0.37226787209510803,-0.019120918586850166,0.6059845089912415,0.2701832056045532,-0.04092322662472725,0.6006144285202026,0.20652158558368683,-0.06084049493074417,0.5979522466659546,0.14876127243041992,-0.07639292627573013,0.6675960421562195,0.3580036461353302,-0.024306008592247963,0.6685416102409363,0.23437657952308655,-0.04050803557038307,0.6694917678833008,0.15314015746116638,-0.05695272982120514,0.6691756844520569,0.08512529730796814,-0.07044963538646698,0.7134088277816772,0.373640775680542,-0.03484264016151428,0.7214041948318481,0.2674615979194641,-0.05348481610417366,0.7227493524551392,0.19723503291606903,-0.06755810976028442,0.7191744446754456,0.13549059629440308,-0.07909832894802094,0.7562018036842346,0.41148605942726135,-0.04866716265678406,0.7754049897193909,0.3372306525707245,-0.0659409686923027,0.7833460569381714,0.28615275025367737,-0.07353511452674866,0.7845845222473145,0.23838773369789124,-0.0799349844455719
